day,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-06-16,220.8571,919.8571,969.1429,607.5714,1246.5714,1878.0,1041.4286,1009.4286,700.0,1520.2857,846.0,223.8571,339.0,1936.5714,1096.5714,773.8571,457.1429,468.5714,1480.5714,588.8571,541.4286,114.7143,524.1429,315.7143,883.4286,5735.2857,188.0
2020-06-17,227.5714,955.8571,956.8571,570.7143,1177.4286,1951.2857,1101.0,1016.5714,770.8571,1603.8571,835.1429,203.0,371.2857,1888.2857,1097.1429,787.2857,468.0,470.1429,1798.5714,379.2857,531.0,118.1429,501.2857,345.8571,884.5714,5028.7143,177.8571
2020-06-18,224.7143,919.0,963.8571,603.0,1098.1429,1920.0,1144.8571,1049.1429,841.5714,1487.2857,922.5714,237.8571,439.1429,2131.5714,1144.5714,804.5714,461.4286,498.5714,1648.8571,356.4286,465.2857,134.0,522.0,374.2857,897.4286,4301.1429,173.1429
2020-06-19,241.7143,982.1429,938.8571,605.5714,1322.5714,2093.8571,1358.0,1104.2857,944.8571,1556.4286,849.4286,250.7143,476.4286,2364.7143,1220.2857,835.4286,569.7143,587.7143,2227.7143,773.8571,447.0,170.7143,600.4286,452.4286,896.2857,6251.1429,181.7143
2020-06-20,247.0,973.0,982.2857,750.2857,1359.5714,2281.1429,1468.4286,1175.2857,1072.7143,1544.8571,955.8571,257.7143,503.2857,2306.2857,1296.0,921.0,587.2857,638.2857,2385.8571,731.2857,463.1429,177.8571,644.4286,544.5714,797.5714,6131.1429,197.4286
2020-06-21,248.4286,922.5714,986.2857,761.1429,1411.1429,2290.4286,1479.4286,1199.5714,1134.8571,1458.4286,894.2857,262.8571,524.0,2399.4286,1253.7143,978.8571,588.4286,685.0,2365.8571,820.4286,473.7143,186.7143,669.5714,603.1429,716.7143,5854.7143,191.4286
2020-06-22,252.5714,919.0,993.4286,1149.8571,1352.2857,2122.1429,1494.8571,1213.5714,949.1429,1442.4286,1027.1429,285.5714,554.2857,2484.7143,1227.1429,998.1429,626.8571,755.0,2375.1429,694.7143,521.0,486.4286,610.2857,568.1429,529.8571,5787.5714,208.1429
2020-06-23,258.1429,945.1429,1007.8571,1201.8571,1411.1429,2269.4286,1426.8571,1113.8571,882.5714,1330.0,1124.7143,291.0,591.4286,2502.2857,1268.0,914.8571,666.8571,737.5714,2503.7143,879.1429,498.4286,521.8571,627.5714,691.7143,510.4286,5598.5714,217.8571
2020-06-24,240.4286,909.0,1031.0,1185.8571,1572.1429,1996.0,1444.8571,1139.4286,929.1429,1225.5714,1142.2857,321.2857,601.4286,2487.5714,1172.1429,939.4286,711.5714,819.7143,2361.4286,978.4286,551.0,635.8571,697.2857,843.7143,506.5714,6757.8571,235.8571
2020-06-25,234.2857,918.8571,933.0,1146.8571,1816.2857,2140.8571,1478.5714,1233.4286,958.8571,1262.0,1123.2857,321.0,633.5714,2342.8571,1063.8571,930.0,779.4286,823.2857,2654.2857,1109.5714,624.1429,751.5714,748.2857,911.1429,534.7143,7994.1429,246.4286
2020-06-26,236.7143,851.1429,933.8571,1105.7143,1785.5714,2118.4286,1489.1429,1202.8571,985.8571,1171.1429,1834.1429,331.0,668.7143,2347.4286,1105.5714,869.1429,693.1429,820.0,2159.8571,721.0,702.5714,720.1429,789.5714,945.0,585.7143,6692.8571,251.8571
2020-06-27,235.7143,831.8571,874.2857,903.8571,2848.4286,2095.2857,1504.0,1059.1429,916.4286,1206.0,1951.5714,327.1429,695.1429,2255.5714,1103.0,853.0,699.1429,856.8571,1895.1429,715.8571,683.2857,888.7143,837.4286,957.1429,695.7143,7112.5714,267.7143
2020-06-28,239.5714,807.8571,891.2857,877.8571,3173.5714,2103.8571,1668.2857,1259.5714,894.4286,1207.5714,2157.1429,326.4286,701.5714,2169.5714,1127.8571,856.2857,753.8571,891.5714,2166.4286,1403.8571,662.7143,895.8571,842.1429,968.8571,776.5714,7507.4286,268.8571
2020-06-29,229.5714,817.4286,880.2857,484.4286,3197.1429,1931.0,1846.1429,1278.5714,899.1429,1182.8571,2135.1429,311.5714,722.5714,2081.4286,1114.8571,854.5714,736.1429,886.0,2044.4286,1468.1429,654.1429,614.4286,849.8571,1017.0,776.1429,7596.0,285.4286
2020-06-30,206.1429,816.2857,821.4286,293.5714,3460.2857,1775.4286,1978.5714,1438.0,985.1429,1204.2857,2157.7143,353.5714,755.2857,2020.7143,1136.8571,861.0,833.1429,1003.4286,1677.4286,1445.7143,678.8571,621.4286,868.1429,1015.7143,789.7143,7415.0,303.4286
2020-07-01,241.8571,798.4286,788.5714,286.8571,3507.5714,2065.7143,1917.4286,1476.8571,980.7143,1420.2857,2320.1429,362.7143,832.8571,2004.4286,1180.4286,811.8571,889.5714,1037.4286,1683.5714,1460.5714,585.5714,815.8571,880.2857,908.2857,894.1429,7301.8571,289.8571
2020-07-02,249.1429,751.8571,894.7143,248.2857,3579.5714,1914.4286,1915.7143,1405.1429,848.7143,1585.7143,2562.5714,353.5714,822.1429,1991.2857,1244.5714,854.7143,907.5714,1211.7143,1560.8571,1383.0,542.4286,773.1429,876.4286,946.2857,790.1429,7656.0,293.5714
2020-07-03,209.7143,791.4286,902.4286,273.1429,3698.8571,1863.0,1810.0,1433.8571,865.8571,1645.1429,2065.7143,371.8571,876.2857,1888.2857,1133.2857,936.8571,985.1429,1356.4286,1494.1429,1438.4286,424.2857,813.0,893.8571,1044.8571,896.8571,7456.2857,330.8571
2020-07-04,224.8571,819.1429,989.0,272.5714,2891.5714,2057.1429,1856.2857,1596.0,951.5714,1563.1429,2141.7143,366.0,886.4286,1909.7143,1152.0,909.7143,988.7143,1536.0,1662.4286,1477.7143,460.2857,654.4286,945.5714,1160.4286,920.2857,6707.0,321.1429
2020-07-05,223.4286,803.2857,909.2857,271.1429,2650.4286,2056.1429,1849.8571,1387.1429,908.7143,1600.2857,2220.2857,368.1429,913.4286,1904.0,1149.8571,1003.1429,965.4286,1531.1429,1427.7143,753.1429,522.7143,641.2857,958.8571,1229.2857,828.0,6920.2857,325.8571
2020-07-06,220.2857,778.8571,933.4286,250.1429,2687.4286,2167.0,1901.7143,1350.0,972.5714,1611.7143,2251.7143,388.8571,964.2857,1849.4286,1155.5714,1023.7143,1013.1429,1634.8571,1428.0,792.1429,502.1429,635.2857,963.1429,1252.2857,843.0,6846.4286,320.0
2020-07-07,241.1429,794.5714,1192.0,257.4286,2663.8571,2237.0,1925.1429,1401.4286,1013.0,1662.4286,2270.8571,341.0,1028.8571,1841.5714,1120.7143,1041.8571,907.4286,1633.1429,1639.2857,660.4286,473.2857,590.1429,979.8571,1284.1429,889.8571,7332.5714,316.8571
2020-07-08,207.4286,786.1429,1114.0,228.1429,2721.5714,2222.8571,1948.2857,1431.4286,1031.7143,1383.2857,2350.1429,372.7143,1057.5714,1809.1429,1167.0,1128.4286,919.7143,1641.4286,1578.7143,596.4286,506.2857,367.2857,1055.1429,1361.5714,839.7143,7347.1429,341.5714
2020-07-09,202.4286,837.5714,1112.5714,230.0,2710.0,2115.0,1913.7143,1395.2857,1187.0,1328.2857,2308.1429,410.4286,1148.5714,1751.8571,1154.0,1092.5714,984.7143,1588.5714,1643.0,693.5714,490.2857,413.8571,1034.1429,1404.7143,972.0,6790.8571,396.1429
2020-07-10,236.5714,793.5714,1138.5714,215.1429,2696.0,2328.4286,1900.1429,1381.7143,1172.0,1214.8571,2390.7143,437.0,1156.5714,1771.8571,1193.2857,1105.4286,986.2857,1620.7143,1498.1429,626.0,537.0,440.0,1017.0,1406.4286,932.4286,6915.4286,379.5714
2020-07-11,227.5714,768.2857,1040.7143,210.0,2671.8571,2076.7143,1806.5714,1367.0,1106.7143,1334.4286,2550.7143,444.0,1170.4286,1700.4286,1159.2857,1130.4286,983.4286,1460.8571,1319.2857,682.2857,505.5714,471.8571,1014.4286,1442.1429,897.8571,7765.7143,379.4286
2020-07-12,224.0,770.7143,1073.1429,211.5714,2673.5714,2114.8571,1836.8571,1354.2857,1147.1429,1319.7143,2509.7143,458.2857,1101.4286,1710.5714,1150.8571,1048.7143,978.2857,1582.4286,1198.8571,693.1429,464.1429,525.5714,1040.7143,1437.4286,1059.1429,7402.5714,381.0
2020-07-13,224.5714,818.1429,1140.7143,221.1429,2658.8571,1977.1429,1700.1429,1333.4286,1020.8571,1368.4286,2456.5714,463.8571,1028.7143,1774.0,1137.4286,1037.0,948.8571,1544.5714,1452.1429,651.1429,447.0,554.2857,1036.4286,1427.5714,1071.8571,7362.4286,388.4286
2020-07-14,219.7143,783.0,947.5714,227.2857,2582.1429,1899.2857,1565.7143,1215.7143,899.7143,1339.8571,2535.1429,509.7143,916.0,1727.1429,1094.2857,1060.7143,1004.8571,1579.1429,1248.0,597.1429,423.4286,628.1429,1027.5714,1529.5714,1075.2857,7699.8571,370.1429
2020-07-15,215.0,791.7143,980.2857,269.1429,2493.8571,1747.7143,1580.7143,1073.0,872.4286,1361.4286,2567.8571,522.7143,818.8571,1758.2857,1085.0,1050.8571,971.0,1629.8571,1160.0,565.5714,407.1429,606.1429,954.5714,1595.1429,1092.7143,7401.5714,403.8571
2020-07-16,200.0,791.8571,958.1429,320.1429,2579.1429,1819.1429,1706.2857,1158.4286,845.2857,1257.5714,2515.1429,506.2857,760.1429,1784.2857,1115.5714,1046.2857,826.8571,1711.5714,892.7143,440.2857,464.5714,541.0,1272.8571,1624.7143,1115.7143,7476.1429,349.2857
2020-07-17,171.0,756.2857,902.1429,336.5714,2495.8571,1636.2857,1729.0,1157.4286,716.0,1209.2857,2455.0,433.8571,669.2857,1716.1429,1032.7143,1046.1429,871.8571,1687.0,826.7143,695.5714,445.2857,503.4286,1317.1429,1634.7143,1025.0,6900.7143,324.2857
2020-07-18,160.2857,707.1429,1043.4286,329.4286,2292.8571,1567.2857,1822.4286,1105.4286,646.0,1099.1429,2437.4286,458.0,605.7143,1681.4286,935.7143,1019.8571,904.7143,1822.2857,793.5714,620.7143,374.4286,463.1429,1161.0,1500.7143,1003.7143,6448.1429,377.2857
2020-07-19,157.8571,678.4286,1055.2857,334.4286,2343.7143,1512.5714,1671.4286,1105.1429,603.7143,1053.2857,2445.8571,453.7143,830.4286,1698.1429,942.5714,997.4286,892.4286,1727.4286,1262.8571,596.4286,341.2857,437.0,1124.7143,1472.1429,1087.4286,6150.2857,370.1429
2020-07-20,171.7143,573.0,996.7143,370.4286,2343.0,1512.0,1714.7143,1117.4286,585.7143,1010.8571,2472.8571,493.1429,913.4286,1689.0,938.8571,1030.5714,874.2857,1761.0,1280.1429,555.0,393.0,431.0,1113.2857,1514.1429,1119.7143,5975.2857,375.8571
2020-07-21,174.4286,563.7143,909.1429,360.0,2402.1429,1662.1429,1774.5714,1056.0,993.5714,955.2857,2417.5714,608.2857,1073.0,1646.2857,911.0,980.7143,910.0,1739.2857,1757.0,649.4286,444.8571,467.5714,1263.8571,1489.2857,1134.7143,5151.7143,402.7143
2020-07-22,186.7143,545.1429,825.2857,321.7143,2893.1429,1792.7143,1774.5714,1057.5714,1315.4286,1037.4286,2390.1429,620.1429,1199.2857,1632.5714,1004.0,917.4286,948.1429,1829.0,2024.8571,727.2857,718.1429,505.0,1547.7143,1654.2857,1143.0,6610.0,393.0
2020-07-23,184.5714,542.1429,884.8571,262.0,3140.7143,1743.8571,1771.7143,927.4286,1554.1429,1051.7143,2585.4286,642.5714,1328.4286,1584.0,1096.5714,1021.2857,1041.7143,1799.8571,2425.1429,770.0,775.1429,552.4286,1356.7143,1785.8571,1167.2857,7137.0,430.1429
2020-07-24,204.0,637.1429,943.1429,227.1429,3444.2857,1984.1429,1859.1429,913.0,1919.4286,1071.4286,2791.5714,715.5714,1466.4286,1568.0,1171.1429,1088.4286,974.4286,1848.2857,2807.0,498.2857,822.2857,574.4286,1471.0,1924.0,1320.5714,7971.8571,530.1429
2020-07-25,207.8571,735.2857,794.2857,225.2857,3737.2857,2124.5714,1860.5714,923.8571,2110.2857,1067.2857,2745.4286,730.1429,1498.1429,1568.4286,1249.5714,1177.5714,964.0,1720.0,3009.0,476.1429,922.2857,623.1429,1753.0,2114.5714,1313.1429,9636.2857,570.5714
2020-07-26,207.1429,756.7143,792.8571,216.4286,3715.7143,2101.1429,1988.5714,941.7143,2209.7143,1080.8571,2799.8571,737.8571,1290.4286,1489.5714,1252.2857,1287.7143,996.8571,1798.7143,2543.0,478.1429,956.1429,602.2857,1809.4286,2199.1429,1051.4286,9847.5714,601.1429
2020-07-27,188.7143,842.4286,812.8571,174.1429,3688.1429,2087.2857,2027.5714,925.2857,2515.7143,1097.0,2798.0,722.4286,1354.5714,1460.4286,1286.8571,1288.1429,1039.2857,1727.4286,2404.1429,596.4286,906.7143,618.7143,1799.2857,2246.2857,1079.0,10174.2857,642.4286
2020-07-28,204.5714,884.4286,850.5714,184.5714,3781.2857,2090.1429,2092.8571,980.4286,2337.0,1119.1429,3011.2857,646.0,1373.7143,1355.8571,1333.0,1319.5714,1021.0,1693.5714,2074.0,554.4286,886.7143,577.4286,1786.7143,2470.8571,1128.4286,11090.2857,666.7143
2020-07-29,198.1429,920.5714,910.2857,187.5714,3441.2857,2108.1429,2077.2857,984.5714,2224.0,1137.5714,2950.4286,659.4286,1417.5714,1269.0,1275.1429,1450.5714,1002.7143,1570.4286,1860.5714,517.8571,670.0,503.2857,1631.8571,2492.1429,1153.4286,10678.7143,693.5714
2020-07-30,202.2857,921.4286,845.8571,204.8571,3324.5714,2185.7143,2059.8571,1039.4286,2210.8571,1110.5714,2978.1429,661.8571,1360.2857,1204.7143,1143.4286,1447.5714,1018.2857,1640.5714,1727.5714,535.5714,618.1429,448.8571,1661.7143,2660.2857,1183.8571,10999.8571,694.1429
2020-07-31,176.0,858.8571,788.0,206.0,3341.0,2101.2857,1982.5714,1062.5714,2156.4286,1139.7143,2899.1429,674.8571,1356.0,1161.4286,1177.7143,1423.2857,1009.8571,1693.2857,1516.5714,662.7143,588.4286,475.5714,1383.5714,2722.2857,1083.0,11298.0,632.2857
2020-08-01,181.8571,894.5714,811.8571,204.7143,3218.1429,2075.2857,1962.1429,1030.8571,2036.1429,1145.4286,2841.7143,641.2857,1414.0,1117.4286,1105.4286,1427.7143,992.7143,1762.4286,1560.0,698.4286,561.5714,474.5714,1619.7143,2798.4286,1065.7143,10405.2857,666.7143
2020-08-02,174.4286,980.5714,808.7143,202.7143,3185.2857,2098.1429,1956.5714,1007.7143,1989.4286,1151.7143,2890.0,691.8571,1400.4286,1097.4286,1122.1429,1357.7143,948.5714,1769.2857,1557.1429,679.1429,583.2857,469.4286,1608.7143,2750.2857,1061.7143,10671.8571,698.8571
2020-08-03,222.2857,939.1429,758.1429,205.7143,3183.1429,2077.5714,1937.7143,1005.0,1601.2857,1128.1429,2860.7143,747.8571,1428.7143,1094.4286,1074.0,1324.1429,984.5714,1837.7143,1461.4286,601.2857,552.5714,411.1429,1633.5714,2678.7143,981.0,10366.2857,687.5714
2020-08-04,225.4286,887.0,735.8571,186.0,3153.8571,2039.0,1885.4286,963.0,1913.8571,1128.4286,2726.1429,700.5714,1438.5714,1263.7143,1083.5714,1307.8571,965.1429,1903.5714,1324.5714,636.4286,627.1429,471.4286,1610.1429,2626.5714,865.7143,10755.4286,685.0
2020-08-05,238.1429,867.1429,736.7143,192.1429,3200.5714,1902.1429,1946.2857,942.2857,2021.8571,1109.2857,2895.2857,687.7143,1378.8571,1353.1429,1024.7143,1255.0,986.0,2056.7143,1576.0,636.5714,626.7143,496.2857,1723.8571,2629.8571,824.5714,10152.5714,751.5714
2020-08-06,241.4286,873.4286,702.0,209.0,3151.5714,1790.7143,1936.8571,951.0,2117.1429,1114.7143,2773.2857,721.7143,1410.1429,1439.1429,965.5714,1146.0,987.5714,1968.7143,1488.8571,616.8571,616.8571,503.4286,1766.2857,2532.8571,863.4286,9952.0,790.5714
2020-08-07,250.1429,884.4286,702.4286,213.7143,3105.5714,1700.1429,1944.4286,947.2857,2132.2857,1169.2857,2888.1429,709.7143,1529.5714,1578.0,903.2857,1123.8571,1016.1429,1979.1429,1457.2857,516.4286,628.2857,458.5714,1762.0,2501.2857,716.4286,9439.2857,822.4286
2020-08-08,224.0,822.2857,664.4286,220.5714,3210.7143,1702.5714,1986.0,1047.4286,2163.2857,1159.8571,2962.5714,763.0,1455.0,1622.4286,918.8571,1052.4286,998.4286,1885.2857,1615.8571,475.2857,623.1429,462.2857,1877.0,2546.7143,649.5714,9916.1429,747.0
2020-08-09,231.5714,767.5714,689.4286,224.1429,3221.8571,1695.0,1861.2857,1076.5714,2139.7143,1169.0,3018.0,727.7143,1462.8571,1663.7143,867.7143,1058.7143,993.4286,1894.4286,1660.7143,490.4286,588.1429,465.8571,1850.1429,2564.7143,665.4286,9777.2857,755.8571
2020-08-10,182.8571,779.8571,687.2857,227.8571,3243.7143,1721.5714,2003.5714,1122.0,2617.2857,1154.8571,3047.4286,697.7143,1455.7143,1619.4286,879.2857,997.1429,957.2857,1929.7143,1707.4286,772.5714,622.2857,544.5714,1793.5714,2577.0,642.1429,9742.4286,769.0
2020-08-11,149.5714,797.7143,690.8571,233.8571,3339.5714,1652.0,1937.1429,1181.2857,2405.5714,1167.5714,2974.7143,742.0,1432.7143,1597.5714,865.5714,1021.2857,963.8571,1889.2857,1950.2857,610.2857,604.1429,469.0,1971.0,2480.7143,626.5714,9139.0,779.1429
2020-08-12,137.1429,793.8571,667.1429,211.8571,3326.0,1457.0,1888.2857,1215.7143,2396.2857,1115.1429,2974.8571,779.7143,1511.2857,1543.2857,832.2857,1007.7143,937.4286,1781.1429,1847.2857,429.1429,577.1429,477.2857,1926.5714,2427.2857,554.1429,9988.0,695.7143
2020-08-13,139.8571,790.8571,678.2857,182.8571,3323.4286,1599.7143,1881.4286,1200.8571,2386.1429,1018.2857,3155.2857,778.0,1471.2857,1549.8571,846.7143,1063.8571,886.4286,1771.1429,2003.0,397.5714,564.4286,479.5714,1960.4286,2342.5714,440.2857,10826.4286,720.7143
2020-08-14,151.2857,759.4286,702.8571,182.8571,3300.0,1443.4286,1894.7143,1169.0,2388.8571,925.4286,3015.0,833.5714,1354.8571,1415.8571,791.8571,1076.7143,866.7143,1696.8571,2027.8571,363.5714,556.8571,494.8571,2302.2857,2371.5714,499.5714,11106.1429,767.8571
2020-08-15,145.4286,761.1429,687.5714,184.5714,3282.5714,1298.8571,1884.2857,1088.4286,2332.4286,940.0,2970.1429,784.5714,1350.7143,1475.2857,813.5714,1094.2857,870.8571,1806.2857,1727.1429,363.5714,540.8571,462.2857,1978.5714,2178.8571,490.0,10828.4286,760.8571
2020-08-16,137.2857,731.5714,708.8571,187.1429,3285.8571,1293.2857,1915.7143,1112.7143,2395.0,959.5714,2925.0,812.2857,1369.8571,1460.5714,850.1429,1082.4286,876.7143,1748.5714,2204.1429,354.0,546.7143,459.4286,1983.7143,2135.0,472.0,10338.1429,795.2857
2020-08-17,140.8571,671.5714,723.7143,186.2857,3288.2857,1318.4286,1809.4286,1112.8571,2287.8571,977.4286,2948.5714,833.0,1346.2857,1496.7143,836.7143,1114.5714,868.8571,1715.1429,2090.7143,53.1429,551.4286,453.8571,1996.1429,2105.4286,477.0,10607.1429,828.2857
2020-08-18,168.0,680.8571,682.2857,188.7143,3182.0,1184.0,1812.2857,1056.5714,2294.4286,1017.8571,3033.7143,838.8571,1342.2857,1479.0,811.1429,1115.1429,858.5714,1756.2857,2416.7143,134.7143,493.5714,417.4286,1971.7143,2113.0,463.4286,10281.1429,866.5714
2020-08-19,164.7143,627.0,667.4286,201.4286,3091.2857,1221.2857,1796.8571,1048.1429,2218.1429,1043.7143,2953.2857,806.0,1307.1429,1518.2857,799.5714,1120.2857,882.4286,1730.1429,2483.2857,294.7143,522.8571,388.4286,1977.4286,2064.1429,457.4286,9456.5714,911.0
2020-08-20,154.2857,570.4286,647.5714,226.8571,3091.5714,1017.7143,1798.4286,1031.4286,1937.5714,1095.2857,2878.1429,753.8571,1286.7143,1576.8571,807.2857,1073.8571,848.7143,1796.8571,2547.2857,246.2857,495.8571,327.7143,1644.0,2005.7143,384.5714,8053.2857,920.7143
2020-08-21,128.8571,515.2857,573.5714,233.0,2678.5714,904.5714,1755.1429,983.1429,1972.5714,1111.2857,2885.0,763.7143,1229.5714,1662.0,804.2857,1003.1429,838.8571,1820.5714,2449.2857,247.1429,460.8571,304.2857,1313.2857,1738.0,374.2857,7119.7143,908.7143
2020-08-22,164.1429,484.8571,589.7143,228.5714,2832.1429,1078.5714,1730.4286,981.1429,2109.7143,1084.7143,2856.1429,808.8571,1239.7143,1617.1429,768.8571,893.4286,831.5714,1868.1429,2835.7143,247.1429,477.5714,301.0,1627.7143,1715.2857,364.4286,7387.7143,943.8571
2020-08-23,167.2857,446.1429,529.0,228.8571,2860.0,1107.1429,1790.1429,901.7143,2106.4286,1078.1429,2887.4286,805.7143,1221.8571,1601.0,728.4286,883.1429,835.7143,1836.1429,2381.2857,250.1429,512.0,300.7143,1713.7143,1658.8571,353.5714,7805.1429,916.7143
2020-08-24,160.5714,508.1429,504.1429,221.5714,2870.4286,1089.0,1683.4286,805.0,2233.5714,1069.5714,2886.4286,847.2857,1245.7143,1645.5714,725.7143,882.0,818.5714,1803.5714,2387.0,264.8571,508.4286,265.8571,1706.5714,1695.2857,327.5714,7687.8571,936.4286
2020-08-25,143.2857,456.1429,528.2857,228.0,2842.5714,1114.7143,1931.4286,759.5714,2199.4286,962.2857,2992.7143,854.0,1244.7143,1619.0,673.0,881.4286,803.0,1757.1429,2074.7143,253.5714,513.0,265.4286,1649.4286,1625.2857,318.1429,7734.2857,933.1429
2020-08-26,139.0,453.8571,545.7143,252.8571,2908.8571,1166.0,1927.2857,688.4286,2245.1429,1015.0,2973.5714,865.7143,1209.8571,1577.7143,674.1429,837.2857,760.1429,1763.5714,1954.5714,250.7143,485.4286,243.0,1727.5714,1530.0,307.8571,7822.5714,967.4286
2020-08-27,135.2857,447.5714,535.4286,240.2857,2751.0,1233.0,1872.0,641.8571,2322.2857,1009.0,2982.8571,920.1429,1238.5714,1461.1429,664.4286,826.8571,785.2857,1689.8571,1897.4286,289.7143,522.5714,258.0,2035.2857,1509.4286,299.5714,7660.7143,961.7143
2020-08-28,160.7143,476.4286,578.8571,250.0,3033.4286,1462.7143,1818.2857,643.5714,2214.7143,1005.8571,2977.4286,876.4286,1322.7143,1371.7143,644.7143,816.4286,772.2857,1768.0,1737.4286,302.0,527.2857,253.1429,2343.4286,1620.4286,313.4286,8607.0,973.1429
2020-08-29,133.7143,430.4286,641.4286,248.5714,2940.8571,1309.0,1771.2857,627.4286,2069.0,1003.1429,3008.2857,860.5714,1311.7143,1411.7143,651.5714,874.8571,786.5714,1731.2857,1784.7143,302.0,500.1429,248.5714,2225.2857,2056.5714,289.7143,7454.0,968.1429
2020-08-30,131.2857,397.1429,635.0,253.1429,2858.8571,1288.0,1685.4286,637.0,2044.7143,973.1429,2919.4286,838.8571,1296.1429,1424.8571,647.0,850.5714,748.5714,1806.2857,1764.8571,302.1429,465.4286,249.7143,2087.0,2053.1429,277.8571,7039.2857,917.2857
2020-08-31,131.1429,329.8571,643.4286,277.0,2788.4286,1296.8571,1646.1429,681.2857,1939.0,960.0,2948.1429,785.1429,1253.5714,1339.4286,639.2857,883.1429,700.4286,1843.1429,1753.0,263.7143,480.2857,237.5714,2265.7143,6320.5714,274.5714,6837.4286,889.8571
2020-09-01,129.1429,337.7143,620.0,280.1429,2639.8571,1380.5714,1401.1429,697.2857,1919.2857,965.7143,2863.5714,755.1429,1239.4286,1267.4286,628.1429,1047.0,689.4286,1862.4286,1828.1429,286.5714,464.8571,239.5714,2148.0,6397.7143,256.4286,6957.8571,823.0
2020-09-02,129.7143,319.0,625.8571,259.8571,2468.2857,1293.0,1342.2857,702.5714,1967.4286,970.2857,2867.8571,759.1429,1218.4286,1238.8571,595.8571,1092.2857,651.2857,1909.7143,1665.2857,283.0,470.2857,234.8571,2211.0,6423.1429,244.1429,7170.8571,768.5714
2020-09-03,123.7143,291.7143,633.8571,254.1429,2555.1429,1283.8571,1291.4286,728.1429,2221.7143,970.5714,2720.7143,750.5714,1137.7143,1202.4286,583.7143,1150.2857,799.0,1970.1429,1581.8571,298.7143,401.8571,238.2857,2327.8571,6366.5714,226.1429,7646.4286,776.1429
2020-09-04,112.4286,275.5714,620.4286,261.2857,2451.4286,1266.7143,1288.5714,743.8571,2319.0,986.8571,2649.7143,757.8571,1059.2857,1231.1429,588.8571,1154.8571,672.8571,1830.8571,1898.7143,315.4286,449.5714,239.4286,2354.0,6414.8571,192.0,6972.4286,774.8571
2020-09-05,115.2857,282.7143,552.4286,273.0,2198.1429,1155.0,1297.0,735.2857,2420.5714,992.7143,2759.0,709.8571,1076.7143,1209.5714,571.2857,1115.7143,657.2857,1811.5714,1398.5714,315.4286,481.2857,238.1429,2724.1429,5993.8571,193.0,7380.4286,734.2857
2020-09-06,115.0,297.1429,535.8571,268.2857,2170.4286,1136.4286,1260.1429,736.2857,2391.4286,976.8571,2822.0,741.1429,1064.4286,1243.2857,573.1429,1008.2857,696.7143,1781.5714,1359.4286,295.4286,483.8571,247.8571,2776.0,6023.4286,189.0,7474.0,744.5714
2020-09-07,117.4286,283.1429,515.5714,238.5714,2176.5714,1074.2857,1252.0,647.1429,2019.5714,956.4286,2779.2857,649.0,920.5714,1082.1429,561.1429,983.0,672.1429,1706.7143,1345.8571,270.4286,440.5714,227.8571,2591.2857,1671.4286,188.2857,7569.7143,656.2857
2020-09-08,93.4286,229.7143,472.0,212.1429,1913.7143,798.4286,1177.2857,643.7143,2017.7143,926.0,2554.5714,671.4286,869.0,1053.1429,465.0,757.5714,654.2857,1669.0,939.0,244.1429,398.7143,209.8571,2386.1429,1417.5714,178.5714,6344.0,651.2857
2020-09-09,91.5714,220.2857,452.2857,207.2857,1827.0,778.4286,1151.2857,634.7143,2080.4286,824.4286,2352.4286,638.7143,880.5714,1013.1429,477.5714,693.5714,684.1429,1532.0,791.5714,238.4286,397.8571,217.2857,2302.1429,1494.2857,170.0,5749.2857,708.7143
2020-09-10,106.0,219.0,448.5714,209.2857,1655.4286,686.7143,1104.0,625.5714,2107.8571,750.1429,2506.5714,842.5714,928.1429,1019.5714,473.2857,631.4286,514.1429,1495.4286,648.8571,227.4286,428.8571,205.2857,2397.4286,1424.5714,172.0,5253.7143,663.5714
2020-09-11,107.8571,191.0,462.2857,173.0,1624.5714,559.4286,1049.8571,587.7143,2251.8571,706.0,2590.8571,763.2857,997.0,970.1429,441.8571,630.4286,637.0,1555.4286,1137.7143,193.4286,383.7143,196.1429,2322.5714,1300.7143,180.2857,5399.0,617.1429
2020-09-12,105.7143,223.7143,459.0,158.1429,1641.1429,699.4286,1005.8571,597.4286,2207.2857,661.7143,2616.0,798.0,1002.0,962.5714,453.7143,636.0,627.1429,1609.2857,1147.0,229.8571,356.7143,191.5714,1825.5714,1243.2857,162.0,5372.1429,601.2857
2020-09-13,103.2857,216.1429,474.4286,154.7143,1608.8571,719.5714,1031.4286,577.5714,2259.7143,647.5714,2494.1429,754.7143,1014.1429,935.2857,469.7143,645.7143,608.0,1585.2857,1381.8571,222.1429,345.4286,184.5714,1855.5714,1245.2857,156.1429,5219.2857,589.8571
2020-09-14,101.0,220.8571,500.2857,156.0,1610.2857,760.8571,1016.4286,637.0,2870.4286,669.7143,2569.2857,847.7143,1169.4286,1108.2857,493.8571,633.2857,664.1429,1566.7143,1394.1429,253.7143,358.4286,220.8571,1993.5714,1309.0,171.4286,5145.5714,643.1429
